price_type,time,price_value
EPEX SPOT Power DE Day Ahead,2017-03-02T12:00,0.0000331
EPEX SPOT Power DE Day Ahead,2017-03-02T13:00,0.00003275
EPEX SPOT Power DE Day Ahead,2017-03-02T14:00,0.00003221
EPEX SPOT Power DE Day Ahead,2017-03-02T15:00,0.0000349
EPEX SPOT Power DE Day Ahead,2017-03-02T16:00,0.000035
EPEX SPOT Power DE Day Ahead,2017-03-02T17:00,0.00004
EPEX SPOT Power DE Day Ahead,2017-03-02T18:00,0.00004
EPEX SPOT Power DE Day Ahead,2017-03-02T19:00,0.000045
EPEX SPOT Power DE Day Ahead,2017-03-02T20:00,0.0000401
EPEX SPOT Power DE Day Ahead,2017-03-02T21:00,0.0000326
EPEX SPOT Power DE Day Ahead,2017-03-02T22:00,0.0000329
EPEX SPOT Power DE Day Ahead,2017-03-02T23:00,0.0000324
EPEX SPOT Power DE Day Ahead,2017-03-03T00:00,0.00003087
EPEX SPOT Power DE Day Ahead,2017-03-03T01:00,0.0000316
EPEX SPOT Power DE Day Ahead,2017-03-03T02:00,0.0000326
EPEX SPOT Power DE Day Ahead,2017-03-03T03:00,0.00003055
EPEX SPOT Power DE Day Ahead,2017-03-03T04:00,0.00003091
EPEX SPOT Power DE Day Ahead,2017-03-03T05:00,0.00003236
EPEX SPOT Power DE Day Ahead,2017-03-03T06:00,0.00004191
EPEX SPOT Power DE Day Ahead,2017-03-03T07:00,0.000048
EPEX SPOT Power DE Day Ahead,2017-03-03T08:00,0.00004757
EPEX SPOT Power DE Day Ahead,2017-03-03T09:00,0.0000465
EPEX SPOT Power DE Day Ahead,2017-03-03T10:00,0.00004349
EPEX SPOT Power DE Day Ahead,2017-03-03T11:00,0.00004347
EPEX SPOT Power DE Day Ahead,2017-03-03T12:00,0.00004102
EPEX SPOT Power DE Day Ahead,2017-03-03T13:00,0.00003983
EPEX SPOT Power DE Day Ahead,2017-03-03T14:00,0.0000391
EPEX SPOT Power DE Day Ahead,2017-03-03T15:00,0.00003825
EPEX SPOT Power DE Day Ahead,2017-03-03T16:00,0.00003963
EPEX SPOT Power DE Day Ahead,2017-03-03T17:00,0.00004144
EPEX SPOT Power DE Day Ahead,2017-03-03T18:00,0.00004218
EPEX SPOT Power DE Day Ahead,2017-03-03T19:00,0.00004495
EPEX SPOT Power DE Day Ahead,2017-03-03T20:00,0.00004101
EPEX SPOT Power DE Day Ahead,2017-03-03T21:00,0.00003529
EPEX SPOT Power DE Day Ahead,2017-03-03T22:00,0.00003625
EPEX SPOT Power DE Day Ahead,2017-03-03T23:00,0.00003456
EPEX SPOT Power DE Day Ahead,2017-03-04T00:00,0.0000316
EPEX SPOT Power DE Day Ahead,2017-03-04T01:00,0.00003025
EPEX SPOT Power DE Day Ahead,2017-03-04T02:00,0.00003004
EPEX SPOT Power DE Day Ahead,2017-03-04T03:00,0.00002844
EPEX SPOT Power DE Day Ahead,2017-03-04T04:00,0.00002826
EPEX SPOT Power DE Day Ahead,2017-03-04T05:00,0.00002922
EPEX SPOT Power DE Day Ahead,2017-03-04T06:00,0.00002904
EPEX SPOT Power DE Day Ahead,2017-03-04T07:00,0.00003
EPEX SPOT Power DE Day Ahead,2017-03-04T08:00,0.00003396
EPEX SPOT Power DE Day Ahead,2017-03-04T09:00,0.00003934
EPEX SPOT Power DE Day Ahead,2017-03-04T10:00,0.00004
EPEX SPOT Power DE Day Ahead,2017-03-04T11:00,0.0000401
EPEX SPOT Power DE Day Ahead,2017-03-04T12:00,0.00003886
EPEX SPOT Power DE Day Ahead,2017-03-04T13:00,0.00003545
EPEX SPOT Power DE Day Ahead,2017-03-04T14:00,0.00003181
EPEX SPOT Power DE Day Ahead,2017-03-04T15:00,0.00003367
EPEX SPOT Power DE Day Ahead,2017-03-04T16:00,0.0000349
EPEX SPOT Power DE Day Ahead,2017-03-04T17:00,0.00004044
EPEX SPOT Power DE Day Ahead,2017-03-04T18:00,0.00004469
EPEX SPOT Power DE Day Ahead,2017-03-04T19:00,0.00004725
EPEX SPOT Power DE Day Ahead,2017-03-04T20:00,0.00004614
EPEX SPOT Power DE Day Ahead,2017-03-04T21:00,0.000039
EPEX SPOT Power DE Day Ahead,2017-03-04T22:00,0.00003964
EPEX SPOT Power DE Day Ahead,2017-03-04T23:00,0.00003955
EPEX SPOT Power DE Day Ahead,2017-03-05T00:00,0.00003832
EPEX SPOT Power DE Day Ahead,2017-03-05T01:00,0.0000305
EPEX SPOT Power DE Day Ahead,2017-03-05T02:00,0.00003134
EPEX SPOT Power DE Day Ahead,2017-03-05T03:00,0.00003008
EPEX SPOT Power DE Day Ahead,2017-03-05T04:00,0.00002903
EPEX SPOT Power DE Day Ahead,2017-03-05T05:00,0.000028
EPEX SPOT Power DE Day Ahead,2017-03-05T06:00,0.00002906
EPEX SPOT Power DE Day Ahead,2017-03-05T07:00,0.0000282
EPEX SPOT Power DE Day Ahead,2017-03-05T08:00,0.00002919
EPEX SPOT Power DE Day Ahead,2017-03-05T09:00,0.00003
EPEX SPOT Power DE Day Ahead,2017-03-05T10:00,0.000031
EPEX SPOT Power DE Day Ahead,2017-03-05T11:00,0.0000316
EPEX SPOT Power DE Day Ahead,2017-03-05T12:00,0.0000324
EPEX SPOT Power DE Day Ahead,2017-03-05T13:00,0.0000316
EPEX SPOT Power DE Day Ahead,2017-03-05T14:00,0.00002914
EPEX SPOT Power DE Day Ahead,2017-03-05T15:00,0.00002803
EPEX SPOT Power DE Day Ahead,2017-03-05T16:00,0.000026
EPEX SPOT Power DE Day Ahead,2017-03-05T17:00,0.00002944
EPEX SPOT Power DE Day Ahead,2017-03-05T18:00,0.00003369
EPEX SPOT Power DE Day Ahead,2017-03-05T19:00,0.00003795
EPEX SPOT Power DE Day Ahead,2017-03-05T20:00,0.00003502
EPEX SPOT Power DE Day Ahead,2017-03-05T21:00,0.00003285
EPEX SPOT Power DE Day Ahead,2017-03-05T22:00,0.00003292
EPEX SPOT Power DE Day Ahead,2017-03-05T23:00,0.00003167
EPEX SPOT Power DE Day Ahead,2017-03-06T00:00,0.00003148
EPEX SPOT Power DE Day Ahead,2017-03-06T01:00,0.00002904
EPEX SPOT Power DE Day Ahead,2017-03-06T02:00,0.00002799
EPEX SPOT Power DE Day Ahead,2017-03-06T03:00,0.00002535
EPEX SPOT Power DE Day Ahead,2017-03-06T04:00,0.0000273
EPEX SPOT Power DE Day Ahead,2017-03-06T05:00,0.00002907
EPEX SPOT Power DE Day Ahead,2017-03-06T06:00,0.00003498
EPEX SPOT Power DE Day Ahead,2017-03-06T07:00,0.0000424
EPEX SPOT Power DE Day Ahead,2017-03-06T08:00,0.00004428
EPEX SPOT Power DE Day Ahead,2017-03-06T09:00,0.00004703
EPEX SPOT Power DE Day Ahead,2017-03-06T10:00,0.00004658
EPEX SPOT Power DE Day Ahead,2017-03-06T11:00,0.00004636
EPEX SPOT Power DE Day Ahead,2017-03-06T12:00,0.00004392
EPEX SPOT Power DE Day Ahead,2017-03-06T13:00,0.0000399
EPEX SPOT Power DE Day Ahead,2017-03-06T14:00,0.00003607
EPEX SPOT Power DE Day Ahead,2017-03-06T15:00,0.0000399
EPEX SPOT Power DE Day Ahead,2017-03-06T16:00,0.00004291
EPEX SPOT Power DE Day Ahead,2017-03-06T17:00,0.00004615
EPEX SPOT Power DE Day Ahead,2017-03-06T18:00,0.00004959
EPEX SPOT Power DE Day Ahead,2017-03-06T19:00,0.00004906
EPEX SPOT Power DE Day Ahead,2017-03-06T20:00,0.00004228
EPEX SPOT Power DE Day Ahead,2017-03-06T21:00,0.0000374
EPEX SPOT Power DE Day Ahead,2017-03-06T22:00,0.000035
EPEX SPOT Power DE Day Ahead,2017-03-06T23:00,0.00003219
EPEX SPOT Power DE Day Ahead,2017-03-07T00:00,0.00003107
EPEX SPOT Power DE Day Ahead,2017-03-07T01:00,0.00003001
EPEX SPOT Power DE Day Ahead,2017-03-07T02:00,0.00002999
EPEX SPOT Power DE Day Ahead,2017-03-07T03:00,0.00002964
EPEX SPOT Power DE Day Ahead,2017-03-07T04:00,0.0000306
EPEX SPOT Power DE Day Ahead,2017-03-07T05:00,0.00003298
EPEX SPOT Power DE Day Ahead,2017-03-07T06:00,0.000036
EPEX SPOT Power DE Day Ahead,2017-03-07T07:00,0.00005019
EPEX SPOT Power DE Day Ahead,2017-03-07T08:00,0.00005425
EPEX SPOT Power DE Day Ahead,2017-03-07T09:00,0.0000541
EPEX SPOT Power DE Day Ahead,2017-03-07T10:00,0.00005393
EPEX SPOT Power DE Day Ahead,2017-03-07T11:00,0.00005162
EPEX SPOT Power DE Day Ahead,2017-03-07T12:00,0.0000499
EPEX SPOT Power DE Day Ahead,2017-03-07T13:00,0.00004907
EPEX SPOT Power DE Day Ahead,2017-03-07T14:00,0.00004869
EPEX SPOT Power DE Day Ahead,2017-03-07T15:00,0.00004775
EPEX SPOT Power DE Day Ahead,2017-03-07T16:00,0.000048
EPEX SPOT Power DE Day Ahead,2017-03-07T17:00,0.00005031
EPEX SPOT Power DE Day Ahead,2017-03-07T18:00,0.00005752
EPEX SPOT Power DE Day Ahead,2017-03-07T19:00,0.00006105
EPEX SPOT Power DE Day Ahead,2017-03-07T20:00,0.00005193
EPEX SPOT Power DE Day Ahead,2017-03-07T21:00,0.00004477
EPEX SPOT Power DE Day Ahead,2017-03-07T22:00,0.0000427
EPEX SPOT Power DE Day Ahead,2017-03-07T23:00,0.00003392
EPEX SPOT Power DE Day Ahead,2017-03-08T00:00,0.00003358
EPEX SPOT Power DE Day Ahead,2017-03-08T01:00,0.00003276
EPEX SPOT Power DE Day Ahead,2017-03-08T02:00,0.000032
EPEX SPOT Power DE Day Ahead,2017-03-08T03:00,0.00003138
EPEX SPOT Power DE Day Ahead,2017-03-08T04:00,0.0000312
EPEX SPOT Power DE Day Ahead,2017-03-08T05:00,0.00003206
EPEX SPOT Power DE Day Ahead,2017-03-08T06:00,0.00004075
EPEX SPOT Power DE Day Ahead,2017-03-08T07:00,0.00004934
EPEX SPOT Power DE Day Ahead,2017-03-08T08:00,0.00004978
EPEX SPOT Power DE Day Ahead,2017-03-08T09:00,0.00003841
EPEX SPOT Power DE Day Ahead,2017-03-08T10:00,0.00003972
EPEX SPOT Power DE Day Ahead,2017-03-08T11:00,0.0000381
EPEX SPOT Power DE Day Ahead,2017-03-08T12:00,0.00003416
EPEX SPOT Power DE Day Ahead,2017-03-08T13:00,0.00003365
EPEX SPOT Power DE Day Ahead,2017-03-08T14:00,0.00003501
EPEX SPOT Power DE Day Ahead,2017-03-08T15:00,0.0000337
EPEX SPOT Power DE Day Ahead,2017-03-08T16:00,0.00003403
EPEX SPOT Power DE Day Ahead,2017-03-08T17:00,0.00003574
EPEX SPOT Power DE Day Ahead,2017-03-08T18:00,0.00004205
EPEX SPOT Power DE Day Ahead,2017-03-08T19:00,0.000042
EPEX SPOT Power DE Day Ahead,2017-03-08T20:00,0.000035
EPEX SPOT Power DE Day Ahead,2017-03-08T21:00,0.0000329
EPEX SPOT Power DE Day Ahead,2017-03-08T22:00,0.0000326
EPEX SPOT Power DE Day Ahead,2017-03-08T23:00,0.00003185
EPEX SPOT Power DE Day Ahead,2017-03-09T00:00,0.00003066
EPEX SPOT Power DE Day Ahead,2017-03-09T01:00,0.00003066
EPEX SPOT Power DE Day Ahead,2017-03-09T02:00,0.00003012
EPEX SPOT Power DE Day Ahead,2017-03-09T03:00,0.0000293
EPEX SPOT Power DE Day Ahead,2017-03-09T04:00,0.00002928
EPEX SPOT Power DE Day Ahead,2017-03-09T05:00,0.00003112
EPEX SPOT Power DE Day Ahead,2017-03-09T06:00,0.00004159
EPEX SPOT Power DE Day Ahead,2017-03-09T07:00,0.00004867
EPEX SPOT Power DE Day Ahead,2017-03-09T08:00,0.00005002
EPEX SPOT Power DE Day Ahead,2017-03-09T09:00,0.00004902
EPEX SPOT Power DE Day Ahead,2017-03-09T10:00,0.00004862
EPEX SPOT Power DE Day Ahead,2017-03-09T11:00,0.00004716
EPEX SPOT Power DE Day Ahead,2017-03-09T12:00,0.00004369
EPEX SPOT Power DE Day Ahead,2017-03-09T13:00,0.00004172
EPEX SPOT Power DE Day Ahead,2017-03-09T14:00,0.000035
EPEX SPOT Power DE Day Ahead,2017-03-09T15:00,0.00003647
EPEX SPOT Power DE Day Ahead,2017-03-09T16:00,0.0000353
EPEX SPOT Power DE Day Ahead,2017-03-09T17:00,0.00004
EPEX SPOT Power DE Day Ahead,2017-03-09T18:00,0.00004
EPEX SPOT Power DE Day Ahead,2017-03-09T19:00,0.00003395
EPEX SPOT Power DE Day Ahead,2017-03-09T20:00,0.00003334
EPEX SPOT Power DE Day Ahead,2017-03-09T21:00,0.000035
EPEX SPOT Power DE Day Ahead,2017-03-09T22:00,0.00003214
EPEX SPOT Power DE Day Ahead,2017-03-09T23:00,0.0000312
EPEX SPOT Power DE Day Ahead,2017-03-10T00:00,0.0000301
EPEX SPOT Power DE Day Ahead,2017-03-10T01:00,0.00002967
EPEX SPOT Power DE Day Ahead,2017-03-10T02:00,0.00003066
EPEX SPOT Power DE Day Ahead,2017-03-10T03:00,0.00003064
EPEX SPOT Power DE Day Ahead,2017-03-10T04:00,0.00002867
EPEX SPOT Power DE Day Ahead,2017-03-10T05:00,0.00003013
EPEX SPOT Power DE Day Ahead,2017-03-10T06:00,0.00003698
EPEX SPOT Power DE Day Ahead,2017-03-10T07:00,0.00004198
EPEX SPOT Power DE Day Ahead,2017-03-10T08:00,0.00004556
EPEX SPOT Power DE Day Ahead,2017-03-10T09:00,0.00004411
EPEX SPOT Power DE Day Ahead,2017-03-10T10:00,0.00003917
EPEX SPOT Power DE Day Ahead,2017-03-10T11:00,0.000035
EPEX SPOT Power DE Day Ahead,2017-03-10T12:00,0.00003256
EPEX SPOT Power DE Day Ahead,2017-03-10T13:00,0.00003227
EPEX SPOT Power DE Day Ahead,2017-03-10T14:00,0.00003166
EPEX SPOT Power DE Day Ahead,2017-03-10T15:00,0.0000324
EPEX SPOT Power DE Day Ahead,2017-03-10T16:00,0.00003607
EPEX SPOT Power DE Day Ahead,2017-03-10T17:00,0.00004037
EPEX SPOT Power DE Day Ahead,2017-03-10T18:00,0.00004917
EPEX SPOT Power DE Day Ahead,2017-03-10T19:00,0.00005356
EPEX SPOT Power DE Day Ahead,2017-03-10T20:00,0.00004588
EPEX SPOT Power DE Day Ahead,2017-03-10T21:00,0.00003967
EPEX SPOT Power DE Day Ahead,2017-03-10T22:00,0.00003771
EPEX SPOT Power DE Day Ahead,2017-03-10T23:00,0.00003425
EPEX SPOT Power DE Day Ahead,2017-03-11T00:00,0.00003302
EPEX SPOT Power DE Day Ahead,2017-03-11T01:00,0.0000315
EPEX SPOT Power DE Day Ahead,2017-03-11T02:00,0.00003013
EPEX SPOT Power DE Day Ahead,2017-03-11T03:00,0.00002964
EPEX SPOT Power DE Day Ahead,2017-03-11T04:00,0.00002907
EPEX SPOT Power DE Day Ahead,2017-03-11T05:00,0.00003
EPEX SPOT Power DE Day Ahead,2017-03-11T06:00,0.00003177
EPEX SPOT Power DE Day Ahead,2017-03-11T07:00,0.0000324
EPEX SPOT Power DE Day Ahead,2017-03-11T08:00,0.000035
EPEX SPOT Power DE Day Ahead,2017-03-11T09:00,0.00003505
EPEX SPOT Power DE Day Ahead,2017-03-11T10:00,0.00003352
EPEX SPOT Power DE Day Ahead,2017-03-11T11:00,0.00003245
EPEX SPOT Power DE Day Ahead,2017-03-11T12:00,0.00003107
EPEX SPOT Power DE Day Ahead,2017-03-11T13:00,0.00003019
EPEX SPOT Power DE Day Ahead,2017-03-11T14:00,0.00003003
EPEX SPOT Power DE Day Ahead,2017-03-11T15:00,0.00002998
EPEX SPOT Power DE Day Ahead,2017-03-11T16:00,0.00003081
EPEX SPOT Power DE Day Ahead,2017-03-11T17:00,0.00003466
EPEX SPOT Power DE Day Ahead,2017-03-11T18:00,0.00004397
EPEX SPOT Power DE Day Ahead,2017-03-11T19:00,0.00004591
EPEX SPOT Power DE Day Ahead,2017-03-11T20:00,0.0000381
EPEX SPOT Power DE Day Ahead,2017-03-11T21:00,0.00003226
EPEX SPOT Power DE Day Ahead,2017-03-11T22:00,0.00003211
EPEX SPOT Power DE Day Ahead,2017-03-11T23:00,0.0000424
EPEX SPOT Power DE Day Ahead,2017-03-12T00:00,0.0000309
EPEX SPOT Power DE Day Ahead,2017-03-12T01:00,0.00002711
EPEX SPOT Power DE Day Ahead,2017-03-12T02:00,0.00002902
EPEX SPOT Power DE Day Ahead,2017-03-12T03:00,0.00002678
EPEX SPOT Power DE Day Ahead,2017-03-12T04:00,0.0000277
EPEX SPOT Power DE Day Ahead,2017-03-12T05:00,0.00002945
EPEX SPOT Power DE Day Ahead,2017-03-12T06:00,0.00002966
EPEX SPOT Power DE Day Ahead,2017-03-12T07:00,0.0000297
EPEX SPOT Power DE Day Ahead,2017-03-12T08:00,0.00003027
EPEX SPOT Power DE Day Ahead,2017-03-12T09:00,0.00003056
EPEX SPOT Power DE Day Ahead,2017-03-12T10:00,0.00003068
EPEX SPOT Power DE Day Ahead,2017-03-12T11:00,0.00003032
EPEX SPOT Power DE Day Ahead,2017-03-12T12:00,0.0000324
EPEX SPOT Power DE Day Ahead,2017-03-12T13:00,0.000028
EPEX SPOT Power DE Day Ahead,2017-03-12T14:00,0.00002987
EPEX SPOT Power DE Day Ahead,2017-03-12T15:00,0.00002986
EPEX SPOT Power DE Day Ahead,2017-03-12T16:00,0.00003015
EPEX SPOT Power DE Day Ahead,2017-03-12T17:00,0.00003068
EPEX SPOT Power DE Day Ahead,2017-03-12T18:00,0.0000324
EPEX SPOT Power DE Day Ahead,2017-03-12T19:00,0.0000509
EPEX SPOT Power DE Day Ahead,2017-03-12T20:00,0.00005142
EPEX SPOT Power DE Day Ahead,2017-03-12T21:00,0.000036
EPEX SPOT Power DE Day Ahead,2017-03-12T22:00,0.00004085
EPEX SPOT Power DE Day Ahead,2017-03-12T23:00,0.00003637
EPEX SPOT Power DE Day Ahead,2017-03-13T00:00,0.00002704
EPEX SPOT Power DE Day Ahead,2017-03-13T01:00,0.00002781
EPEX SPOT Power DE Day Ahead,2017-03-13T02:00,0.00002793
EPEX SPOT Power DE Day Ahead,2017-03-13T03:00,0.00002817
EPEX SPOT Power DE Day Ahead,2017-03-13T04:00,0.00002834
EPEX SPOT Power DE Day Ahead,2017-03-13T05:00,0.00002964
EPEX SPOT Power DE Day Ahead,2017-03-13T06:00,0.00003383
EPEX SPOT Power DE Day Ahead,2017-03-13T07:00,0.000041
EPEX SPOT Power DE Day Ahead,2017-03-13T08:00,0.00004286
EPEX SPOT Power DE Day Ahead,2017-03-13T09:00,0.00004
EPEX SPOT Power DE Day Ahead,2017-03-13T10:00,0.00003457
EPEX SPOT Power DE Day Ahead,2017-03-13T11:00,0.00003289
EPEX SPOT Power DE Day Ahead,2017-03-13T12:00,0.00003197
EPEX SPOT Power DE Day Ahead,2017-03-13T13:00,0.0000322
EPEX SPOT Power DE Day Ahead,2017-03-13T14:00,0.0000317
EPEX SPOT Power DE Day Ahead,2017-03-13T15:00,0.000032
EPEX SPOT Power DE Day Ahead,2017-03-13T16:00,0.00003661
EPEX SPOT Power DE Day Ahead,2017-03-13T17:00,0.00004182
EPEX SPOT Power DE Day Ahead,2017-03-13T18:00,0.0000499
EPEX SPOT Power DE Day Ahead,2017-03-13T19:00,0.00005699
EPEX SPOT Power DE Day Ahead,2017-03-13T20:00,0.00004951
EPEX SPOT Power DE Day Ahead,2017-03-13T21:00,0.00004494
EPEX SPOT Power DE Day Ahead,2017-03-13T22:00,0.00003996
EPEX SPOT Power DE Day Ahead,2017-03-13T23:00,0.00003355
EPEX SPOT Power DE Day Ahead,2017-03-14T00:00,0.00002958
EPEX SPOT Power DE Day Ahead,2017-03-14T01:00,0.00002861
EPEX SPOT Power DE Day Ahead,2017-03-14T02:00,0.00002773
EPEX SPOT Power DE Day Ahead,2017-03-14T03:00,0.00002775
EPEX SPOT Power DE Day Ahead,2017-03-14T04:00,0.00002843
EPEX SPOT Power DE Day Ahead,2017-03-14T05:00,0.00002949
EPEX SPOT Power DE Day Ahead,2017-03-14T06:00,0.00003772
EPEX SPOT Power DE Day Ahead,2017-03-14T07:00,0.00004492
EPEX SPOT Power DE Day Ahead,2017-03-14T08:00,0.0000471
EPEX SPOT Power DE Day Ahead,2017-03-14T09:00,0.00004636
EPEX SPOT Power DE Day Ahead,2017-03-14T10:00,0.000043
EPEX SPOT Power DE Day Ahead,2017-03-14T11:00,0.000035
EPEX SPOT Power DE Day Ahead,2017-03-14T12:00,0.00003108
EPEX SPOT Power DE Day Ahead,2017-03-14T13:00,0.00003008
EPEX SPOT Power DE Day Ahead,2017-03-14T14:00,0.00003008
EPEX SPOT Power DE Day Ahead,2017-03-14T15:00,0.00003016
EPEX SPOT Power DE Day Ahead,2017-03-14T16:00,0.000035
EPEX SPOT Power DE Day Ahead,2017-03-14T17:00,0.00004115
EPEX SPOT Power DE Day Ahead,2017-03-14T18:00,0.00004558
EPEX SPOT Power DE Day Ahead,2017-03-14T19:00,0.00004546
EPEX SPOT Power DE Day Ahead,2017-03-14T20:00,0.00003585
EPEX SPOT Power DE Day Ahead,2017-03-14T21:00,0.00003086
EPEX SPOT Power DE Day Ahead,2017-03-14T22:00,0.00003074
EPEX SPOT Power DE Day Ahead,2017-03-14T23:00,0.00002842
EPEX SPOT Power DE Day Ahead,2017-03-15T00:00,0.00002845
EPEX SPOT Power DE Day Ahead,2017-03-15T01:00,0.00002821
EPEX SPOT Power DE Day Ahead,2017-03-15T02:00,0.00002816
EPEX SPOT Power DE Day Ahead,2017-03-15T03:00,0.00003
EPEX SPOT Power DE Day Ahead,2017-03-15T04:00,0.00003049
EPEX SPOT Power DE Day Ahead,2017-03-15T05:00,0.0000284
EPEX SPOT Power DE Day Ahead,2017-03-15T06:00,0.00003496
EPEX SPOT Power DE Day Ahead,2017-03-15T07:00,0.00004098
EPEX SPOT Power DE Day Ahead,2017-03-15T08:00,0.000043
EPEX SPOT Power DE Day Ahead,2017-03-15T09:00,0.0000424
EPEX SPOT Power DE Day Ahead,2017-03-15T10:00,0.00003494
EPEX SPOT Power DE Day Ahead,2017-03-15T11:00,0.00003307
EPEX SPOT Power DE Day Ahead,2017-03-15T12:00,0.00003214
EPEX SPOT Power DE Day Ahead,2017-03-15T13:00,0.00003214
EPEX SPOT Power DE Day Ahead,2017-03-15T14:00,0.00003184
EPEX SPOT Power DE Day Ahead,2017-03-15T15:00,0.0000324
EPEX SPOT Power DE Day Ahead,2017-03-15T16:00,0.00003306
EPEX SPOT Power DE Day Ahead,2017-03-15T17:00,0.000041
EPEX SPOT Power DE Day Ahead,2017-03-15T18:00,0.00004797
EPEX SPOT Power DE Day Ahead,2017-03-15T19:00,0.00005209
EPEX SPOT Power DE Day Ahead,2017-03-15T20:00,0.00004627
EPEX SPOT Power DE Day Ahead,2017-03-15T21:00,0.0000381
EPEX SPOT Power DE Day Ahead,2017-03-15T22:00,0.00003482
EPEX SPOT Power DE Day Ahead,2017-03-15T23:00,0.00003159
EPEX SPOT Power DE Day Ahead,2017-03-16T00:00,0.0000307
EPEX SPOT Power DE Day Ahead,2017-03-16T01:00,0.00003057
EPEX SPOT Power DE Day Ahead,2017-03-16T02:00,0.00003049
EPEX SPOT Power DE Day Ahead,2017-03-16T03:00,0.00002829
EPEX SPOT Power DE Day Ahead,2017-03-16T04:00,0.00002937
EPEX SPOT Power DE Day Ahead,2017-03-16T05:00,0.00003068
EPEX SPOT Power DE Day Ahead,2017-03-16T06:00,0.00003848
EPEX SPOT Power DE Day Ahead,2017-03-16T07:00,0.00004518
EPEX SPOT Power DE Day Ahead,2017-03-16T08:00,0.00004356
EPEX SPOT Power DE Day Ahead,2017-03-16T09:00,0.00004128
EPEX SPOT Power DE Day Ahead,2017-03-16T10:00,0.00003403
EPEX SPOT Power DE Day Ahead,2017-03-16T11:00,0.00003475
EPEX SPOT Power DE Day Ahead,2017-03-16T12:00,0.00003189
EPEX SPOT Power DE Day Ahead,2017-03-16T13:00,0.00003102
EPEX SPOT Power DE Day Ahead,2017-03-16T14:00,0.00003019
EPEX SPOT Power DE Day Ahead,2017-03-16T15:00,0.00003028
EPEX SPOT Power DE Day Ahead,2017-03-16T16:00,0.0000335
EPEX SPOT Power DE Day Ahead,2017-03-16T17:00,0.0000399
EPEX SPOT Power DE Day Ahead,2017-03-16T18:00,0.00004559
EPEX SPOT Power DE Day Ahead,2017-03-16T19:00,0.0000501
EPEX SPOT Power DE Day Ahead,2017-03-16T20:00,0.00004291
EPEX SPOT Power DE Day Ahead,2017-03-16T21:00,0.00003481
EPEX SPOT Power DE Day Ahead,2017-03-16T22:00,0.0000324
EPEX SPOT Power DE Day Ahead,2017-03-16T23:00,0.00003061
EPEX SPOT Power DE Day Ahead,2017-03-17T00:00,0.00003036
EPEX SPOT Power DE Day Ahead,2017-03-17T01:00,0.00002996
EPEX SPOT Power DE Day Ahead,2017-03-17T02:00,0.0000299
EPEX SPOT Power DE Day Ahead,2017-03-17T03:00,0.00002988
EPEX SPOT Power DE Day Ahead,2017-03-17T04:00,0.00002984
EPEX SPOT Power DE Day Ahead,2017-03-17T05:00,0.00002931
EPEX SPOT Power DE Day Ahead,2017-03-17T06:00,0.00003997
EPEX SPOT Power DE Day Ahead,2017-03-17T07:00,0.00004318
EPEX SPOT Power DE Day Ahead,2017-03-17T08:00,0.00004838
EPEX SPOT Power DE Day Ahead,2017-03-17T09:00,0.0000481
EPEX SPOT Power DE Day Ahead,2017-03-17T10:00,0.0000399
EPEX SPOT Power DE Day Ahead,2017-03-17T11:00,0.00003337
EPEX SPOT Power DE Day Ahead,2017-03-17T12:00,0.00003423
EPEX SPOT Power DE Day Ahead,2017-03-17T13:00,0.00003223
EPEX SPOT Power DE Day Ahead,2017-03-17T14:00,0.00003016
EPEX SPOT Power DE Day Ahead,2017-03-17T15:00,0.00002999
EPEX SPOT Power DE Day Ahead,2017-03-17T16:00,0.00003014
EPEX SPOT Power DE Day Ahead,2017-03-17T17:00,0.00003096
EPEX SPOT Power DE Day Ahead,2017-03-17T18:00,0.0000381
EPEX SPOT Power DE Day Ahead,2017-03-17T19:00,0.0000437
EPEX SPOT Power DE Day Ahead,2017-03-17T20:00,0.0000351
EPEX SPOT Power DE Day Ahead,2017-03-17T21:00,0.0000324
EPEX SPOT Power DE Day Ahead,2017-03-17T22:00,0.0000317
EPEX SPOT Power DE Day Ahead,2017-03-17T23:00,0.0000299
EPEX SPOT Power DE Day Ahead,2017-03-18T00:00,0.00002991
EPEX SPOT Power DE Day Ahead,2017-03-18T01:00,0.00002826
EPEX SPOT Power DE Day Ahead,2017-03-18T02:00,0.000027
EPEX SPOT Power DE Day Ahead,2017-03-18T03:00,0.00002317
EPEX SPOT Power DE Day Ahead,2017-03-18T04:00,0.00001423
EPEX SPOT Power DE Day Ahead,2017-03-18T05:00,0.000027
EPEX SPOT Power DE Day Ahead,2017-03-18T06:00,0.00002816
EPEX SPOT Power DE Day Ahead,2017-03-18T07:00,0.00002814
EPEX SPOT Power DE Day Ahead,2017-03-18T08:00,0.000029
EPEX SPOT Power DE Day Ahead,2017-03-18T09:00,0.0000286
EPEX SPOT Power DE Day Ahead,2017-03-18T10:00,0.00003064
EPEX SPOT Power DE Day Ahead,2017-03-18T11:00,0.000032
EPEX SPOT Power DE Day Ahead,2017-03-18T12:00,0.0000308
EPEX SPOT Power DE Day Ahead,2017-03-18T13:00,0.00003031
EPEX SPOT Power DE Day Ahead,2017-03-18T14:00,0.00003025
EPEX SPOT Power DE Day Ahead,2017-03-18T15:00,0.0000284
EPEX SPOT Power DE Day Ahead,2017-03-18T16:00,0.00003661
